30,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,80,"Y","N","Y","Y","N","O","framework:admin","Email Templates","emails-list.php","_top",,,,,
50,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,30,"Y","N","Y","Y","N","O","framework:admin","Pages","pages-list.php","_top","pages","Manage pages registered  with subdomains",,,
52,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,50,"Y","N","Y","Y","N","O","framework:admin","Subdomains","subdomains-list.php","_top",,,,,
119,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,90,"N","N","Y","Y","N","O","framework:admin","Table Structures","mysql-table-structures.php","_top",,,,,
137,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,100,"N","N","Y","Y","N","O","framework:admin","Export Subdomains","install/export/index.php","_top",,,,,
138,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,70,"Y","N","Y","Y","N","O","framework:admin","CONSTANTS","defines-list.php","_top",,"Defined PHP Constants",,,
139,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,100,"Y","N","Y","Y","N","O","framework:admin","SMTP","smtp-list.php","_top",,,,,
140,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,110,"Y","N","Y","Y","N","O","framework:admin","CDN","cdn-list.php","_top",,"Links from Content Distributions Network",,,
18,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,70,"N","N","Y","Y","N","O","framework:footer","List of Pages","pages-listing.php","_top",,,,,
19,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,60,"Y","N","Y","Y","N","O","framework:footer","Sitemap (XML)","sitemap-xml.php","_top",,,,,
20,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,60,"N","N","Y","Y","N","O","framework:footer","Syndicated Module","syndicate/index.php","_top",,,,,
22,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,30,"N","N","Y","Y","N","O","framework:footer","SMTP","smtp-list.php","_top",,,,,
43,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,100,"N","N","Y","Y","N","O","framework:footer","Add a page","pages-add.php","_top",,,,,
49,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,30,"Y","N","Y","Y","Y","O","framework:footer","Clear Caches","clear.php","_top",,"Clear all temporary files and remake them",,,
136,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,80,"N","N","Y","Y","N","O","framework:footer","Create \""hosts\"" File","write-hosts-file.php","_top",,,,,
161,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,40,"Y","N","Y","Y","N","O","framework:footer","Dashboard","./","_top",,,,,"index.php"
198,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,70,"Y","N","N","N","N","O","framework:footer","Development History","history-list.php","_top",,,,,
141,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,30,"Y","N","Y","Y","N","O","system:dashboard","Subdomains","subdomains-list.php","_top",,"All registered subdomains","subdomains",,
142,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,40,"Y","N","Y","Y","N","O","system:dashboard","Pages","pages-list.php","_top",,"Pages","pages",,
143,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,50,"Y","N","Y","Y","N","O","system:dashboard","CRUDer","cruder.php","_top",,"CRUDer - The base!","cruder",,
144,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,60,"Y","N","Y","Y","N","O","system:dashboard","Menus","menus-list.php","_top",,"Menus","menus",,
145,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,70,"Y","N","Y","Y","N","O","system:dashboard","CONSTANTs","defines-list.php","_top",,"Defined constants and configurations","constants",,
146,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,80,"Y","N","Y","Y","N","O","system:dashboard","SMTP","smtp-list.php","_top",,"SMTP user accounts","smtp",,
147,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,90,"Y","N","Y","Y","N","O","system:dashboard","Emails","emails-list.php","_top",,"Email Templates","emails",,
148,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,110,"Y","N","Y","Y","N","O","system:dashboard","CDN","cdn-list.php","_top",,"Content Distributions","cdn",,
149,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,120,"Y","N","Y","Y","N","O","system:dashboard","Clear Caches","clear.php","_top",,"Clear the temporary caches","clear",,
150,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,130,"Y","N","Y","Y","N","O","system:dashboard","Databases","mysql-backup-scripts.php","_top",,"Various database operations","databases",,
151,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,140,"Y","N","Y","Y","N","O","system:dashboard","Tables","tables.php","_top",,"MySQL table export","tables",,
152,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,150,"Y","N","Y","Y","N","O","system:dashboard","Built ons","subdomains-all.php","_top",,"Applications that were built on this framework","builtons",,
153,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,160,"Y","N","Y","Y","N","O","system:dashboard","Introduction","introduction.php","_top",,"Introduction","introduction",,
154,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,170,"Y","N","Y","Y","N","O","system:dashboard","Help","help.php","_top",,"Help and free support","help",,
155,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,180,"Y","N","Y","Y","N","O","system:dashboard","TOC","toc.php","_top",,"Table of Contents","toc",,
156,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,200,"Y","N","Y","Y","N","O","system:dashboard","About us","about-us.php","_top",,"About ourselves","aboutus",,
157,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,190,"Y","N","Y","Y","N","O","system:dashboard","Downloads","downloads.php","_top",,"Downloadables","downloads",,
158,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,210,"Y","N","Y","Y","N","O","system:dashboard","Sitemap","sitemap-xml.php","_top",,"XML sitemaps of the pages","sitemap",,
159,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,220,"Y","N","Y","Y","N","O","system:dashboard","Paid Support","paid-support.php","_top",,"We offer a paid support and integration","support",,
160,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,250,"Y","N","Y","Y","N","O","system:dashboard","Contact us","contact-us.php","_top",,"Contact the developers","contactus",,
228,0,27,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,230,"Y","N","N","N","N","O","system:dashboard","Identifiers","identifiers-list.php","_top",,"Identifier SQLs","identifier",,
229,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,100,"Y","N","N","N","N","O","system:dashboard","Domains","domains-list.php","_top","Domains","Domains","domains",,
230,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,240,"Y","N","N","N","N","O","system:dashboard","System Messages","messages-list.php","_top",,,,,
